Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,,Alarm Type,Alarm Priority,Description
05-12-16,2:36:23,05-12-16,2:36:47,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:36:32,05-12-16,2:36:47,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:36:42,05-12-16,2:36:47,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:36:48,05-12-16,2:37:41,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:36:57,05-12-16,2:37:41,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:37:07,05-12-16,2:37:41,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:37:16,05-12-16,2:37:41,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:37:26,05-12-16,2:37:41,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:37:35,05-12-16,2:37:41,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:37:42,05-12-16,2:38:34,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:37:51,05-12-16,2:38:34,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:38:01,05-12-16,2:38:34,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:38:10,05-12-16,2:38:34,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:38:19,05-12-16,2:38:34,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:38:29,05-12-16,2:38:34,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:38:35,05-12-16,2:39:26,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:38:44,05-12-16,2:39:26,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:38:53,05-12-16,2:39:26,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:39:03,05-12-16,2:39:26,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:39:12,05-12-16,2:39:26,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:39:21,05-12-16,2:39:26,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:39:27,05-12-16,2:40:18,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:39:36,05-12-16,2:40:18,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:39:45,05-12-16,2:40:18,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:39:54,05-12-16,2:40:18,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:40:03,05-12-16,2:40:18,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:40:13,05-12-16,2:40:18,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:40:19,05-12-16,2:41:09,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:40:28,05-12-16,2:41:09,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:40:37,05-12-16,2:41:09,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:40:46,05-12-16,2:41:09,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:40:55,05-12-16,2:41:09,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:41:04,05-12-16,2:41:09,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:41:10,05-12-16,2:42:00,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:41:19,05-12-16,2:42:00,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:41:28,05-12-16,2:42:00,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:41:37,05-12-16,2:42:00,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:41:46,05-12-16,2:42:00,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:41:55,05-12-16,2:42:00,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:42:01,05-12-16,2:42:50,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:42:09,05-12-16,2:42:50,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:42:18,05-12-16,2:42:50,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:42:27,05-12-16,2:42:50,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:42:36,05-12-16,2:42:50,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:42:45,05-12-16,2:42:50,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:42:51,05-12-16,2:43:40,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:42:59,05-12-16,2:43:40,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:43:08,05-12-16,2:43:40,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:43:17,05-12-16,2:43:40,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:43:26,05-12-16,2:43:40,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:43:35,05-12-16,2:43:40,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:43:41,05-12-16,2:44:29,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:43:49,05-12-16,2:44:29,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:43:58,05-12-16,2:44:29,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:44:07,05-12-16,2:44:29,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:44:15,05-12-16,2:44:29,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:44:24,05-12-16,2:44:29,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:44:30,05-12-16,2:45:18,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:44:38,05-12-16,2:45:18,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:44:47,05-12-16,2:45:18,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:44:55,05-12-16,2:45:18,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:45:04,05-12-16,2:45:18,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:45:13,05-12-16,2:45:18,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:45:19,05-12-16,2:46:06,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:45:27,05-12-16,2:46:06,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:45:36,05-12-16,2:46:06,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:45:44,05-12-16,2:46:06,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:45:53,05-12-16,2:46:06,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:46:01,05-12-16,2:46:06,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:46:07,05-12-16,2:46:54,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:46:15,05-12-16,2:46:54,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:46:23,05-12-16,2:46:54,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:46:32,05-12-16,2:46:54,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:46:40,05-12-16,2:46:54,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:46:49,05-12-16,2:46:54,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:46:55,05-12-16,2:47:41,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:47:03,05-12-16,2:47:41,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:47:11,05-12-16,2:47:41,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:47:20,05-12-16,2:47:41,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:47:28,05-12-16,2:47:41,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:47:36,05-12-16,2:47:41,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:47:42,05-12-16,2:48:28,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:47:50,05-12-16,2:48:28,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:47:58,05-12-16,2:48:28,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:48:06,05-12-16,2:48:28,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:48:15,05-12-16,2:48:28,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:48:23,05-12-16,2:48:28,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:48:29,05-12-16,2:49:14,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:48:37,05-12-16,2:49:14,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:48:45,05-12-16,2:49:14,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:48:53,05-12-16,2:49:14,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:49:01,05-12-16,2:49:14,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:49:10,05-12-16,2:49:14,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:49:15,05-12-16,2:50:00,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:49:23,05-12-16,2:50:00,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:49:31,05-12-16,2:50:00,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:49:39,05-12-16,2:50:00,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:49:47,05-12-16,2:50:00,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:49:55,05-12-16,2:50:00,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:50:01,05-12-16,2:50:45,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:50:09,05-12-16,2:50:45,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:50:17,05-12-16,2:50:45,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:50:25,05-12-16,2:50:45,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:50:33,05-12-16,2:50:45,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:50:41,05-12-16,2:50:45,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:50:46,05-12-16,2:51:30,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:50:54,05-12-16,2:51:30,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:51:01,05-12-16,2:51:30,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:51:09,05-12-16,2:51:30,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:51:17,05-12-16,2:51:30,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:51:25,05-12-16,2:51:30,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:51:31,05-12-16,2:52:15,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:51:38,05-12-16,2:52:15,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:51:46,05-12-16,2:52:15,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:51:54,05-12-16,2:52:15,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:52:02,05-12-16,2:52:15,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:52:10,05-12-16,2:52:15,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:52:16,05-12-16,2:52:59,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:52:23,05-12-16,2:52:59,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:52:31,05-12-16,2:52:59,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:52:39,05-12-16,2:52:59,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:52:47,05-12-16,2:52:59,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:52:55,05-12-16,2:52:59,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:53:00,05-12-16,2:53:43,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:53:07,05-12-16,2:53:43,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:53:15,05-12-16,2:53:43,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:53:23,05-12-16,2:53:43,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:53:31,05-12-16,2:53:43,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:53:38,05-12-16,2:53:43,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:53:44,05-12-16,2:54:27,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:53:51,05-12-16,2:54:27,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:53:59,05-12-16,2:54:27,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:54:07,05-12-16,2:54:27,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:54:14,05-12-16,2:54:27,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:54:22,05-12-16,2:54:27,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:54:28,05-12-16,2:55:10,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:54:35,05-12-16,2:55:10,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:54:43,05-12-16,2:55:10,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:54:50,05-12-16,2:55:10,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:54:58,05-12-16,2:55:10,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:55:06,05-12-16,2:55:10,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:55:11,05-12-16,2:55:53,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:55:18,05-12-16,2:55:53,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:55:26,05-12-16,2:55:53,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:55:33,05-12-16,2:55:53,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:55:41,05-12-16,2:55:53,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:55:48,05-12-16,2:55:53,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:55:54,05-12-16,2:56:35,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:56:01,05-12-16,2:56:35,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:56:09,05-12-16,2:56:35,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:56:16,05-12-16,2:56:35,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:56:24,05-12-16,2:56:35,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:56:31,05-12-16,2:56:35,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:56:36,05-12-16,2:57:17,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:56:43,05-12-16,2:57:17,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:56:50,05-12-16,2:57:17,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:56:58,05-12-16,2:57:17,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:57:05,05-12-16,2:57:17,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:57:13,05-12-16,2:57:17,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:57:18,05-12-16,2:57:59,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:57:25,05-12-16,2:57:59,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:57:32,05-12-16,2:57:59,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:57:40,05-12-16,2:57:59,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:57:47,05-12-16,2:57:59,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:57:54,05-12-16,2:57:59,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:58:00,05-12-16,2:58:41,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:58:07,05-12-16,2:58:41,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:58:14,05-12-16,2:58:41,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:58:22,05-12-16,2:58:41,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:58:29,05-12-16,2:58:41,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:58:36,05-12-16,2:58:41,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:58:42,05-12-16,2:59:22,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
05-12-16,2:58:49,05-12-16,2:59:22,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
05-12-16,2:58:56,05-12-16,2:59:22,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
05-12-16,2:59:03,05-12-16,2:59:22,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
05-12-16,2:59:11,05-12-16,2:59:22,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
05-12-16,2:59:18,05-12-16,2:59:22,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
05-12-16,2:59:23,05-12-16,3:00:03,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
